Fourth Kind. The,2000,Vivyan Pamplin,2.83,Horror|Mystery|Sci-Fi|Thriller
Partly Cloudy,1983,Marcello Sedgemore,0.54,Animation|Children|Comedy|Fantasy
Cocoanuts. The,1995,Mic Carbin,6.46,Comedy|Musical
Crac,2000,Karil Dammarell,3.14,Animation
Preston Sturges: The Rise and Fall of an American Dreamer,2005,Sondra Delaney,2.59,Documentary
Made in Dagenham,1994,Linnie Fogt,1.76,Comedy|Drama
Scratch,1992,Frayda Palfrey,7.24,Documentary
Daybreak,2004,Bobbee Du Plantier,8.7,Action|Drama|Romance|Sci-Fi
Man Push Cart,2008,Barrett Simonnet,2.14,Drama
Revolution,1995,Bethany Cartmael,0.54,Adventure|Drama|War
Primal,1998,Hirsch Fincken,1.39,Horror|Thriller
Culture High. The,1995,Angeline Michelotti,2.27,Documentary
"Sebastian Maniscalco: What""s Wrong with People?",1997,Linnie McMorran,2.07,Comedy
3 Bad Men,1997,Janot Kemmey,8.01,Western
Scary Movie 5 (Scary MoVie),1995,Arabel Durrell,8.9,Comedy
"Twelve O""Clock High",2011,Rhianon Rowlatt,1.33,Drama|War
Presidio. The,2003,Eal Skene,0.3,Action|Crime|Romance|Thriller
Sucker. The (Corniaud. Le),2008,Agnella Leopard,2.23,Comedy
Bachelor Apartment,2007,Vikky Deshon,2.71,Comedy|Drama|Romance
Eight Below,1993,Krishnah Knotton,9.79,Action|Adventure|Drama|Romance
Stand. The,1995,Jone Pietri,7.29,Adventure|Drama|Fantasy|Horror|Sci-Fi
Barbary Coast,1999,Josephina Oldnall,7.35,Adventure|Drama|Romance|Western
Border Feud,2006,Chuck Fort,7.76,Action|Comedy|Western
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),1991,Matelda Peregrine,0.71,Action|Drama|Thriller|War
Legend of Boggy Creek. The,1976,Candra Peckett,0.37,Drama|Horror|Mystery|Thriller
My Way (Mai Wei),1998,Felicity Janc,8.63,Action|Drama|War
Thirst for Love. The (Ai no kawaki),2007,Siusan Skelbeck,7.15,Drama
Face/Off,1991,Ryan Danilovitch,7.78,Action|Crime|Drama|Thriller
Shine,2007,Margette Charteris,3.11,Drama|Romance
Pull My Daisy,2008,Madelene Darth,4.43,Comedy|Drama
Day of the Dead 2: Contagium,2002,Carrol Andriulis,8.25,Horror|Sci-Fi
"Summer of ""42",1993,Garold Padberry,2.35,Drama
Blondes at Work,2000,Rudiger Sperski,3.34,Crime|Drama|Mystery|Romance
Tracy Morgan: Black and Blue,1998,Kerry Lindblad,6.48,Comedy
Divorcing Jack,1996,Tobi Makin,2.9,Comedy|Thriller
Yellow Handkerchief. The,2009,Mellisent Skeete,4.83,Drama|Romance
Stay Tuned,1993,Emmerich Renvoise,6.9,Comedy
Wisdom,2003,Kin Johansen,6.1,Crime|Drama
Pure Country,1994,Harry Sharnock,6.42,Drama|Musical|Romance
Social Network. The,2001,Federico Woolager,2.48,Drama
Closed Circuit,1992,Gray Derdes,5.83,Crime|Drama|Mystery
TT3D: Closer to the Edge,2008,Elli Pickance,9.92,Documentary
Listy do M.,1994,"Farr O""Shaughnessy",2.18,Comedy|Romance
The Hearts of Age,2003,Rianon Heaney`,4.79,(no genres listed)
Italian for Beginners (Italiensk for begyndere),1986,Reina Lambourn,8.88,Comedy|Drama|Romance
Last Man Standing,2012,Madlen Juppe,6.03,Action|Crime|Drama|Thriller
"Eu Não Quero Voltar Sozinho (I Don""t Want to Go Back Alone)",1995,Julianne Petrelluzzi,3.87,Drama|Romance
Gory Gory Hallelujah,2005,Sidonia Maving,3.42,Comedy|Fantasy|Horror
"Illusionist. The (L""illusionniste)",2003,Lorna Kohring,3.33,Animation
Garage Olimpo,1997,Darlene Austwick,0.6,Drama
Year and a Half in the Life of Metallica. A,2002,Gerik Zannini,9.89,Documentary|Musical
Black Roses ,2000,Augusta Bierling,6.35,Horror|Musical
Titanic,1994,Titos Baskwell,5.98,Drama|Romance
Chipmunk Adventure. The,2001,Tanhya Stickley,2.9,Adventure|Animation|Children|Comedy|Fantasy|Musical
Scarlet Street,2002,Kissiah Oxshott,9.16,Film-Noir
Blue Streak,2000,Celinda Lacheze,2.25,Comedy
Barefoot,1997,Chelsie Koche,2.0,Comedy|Drama|Romance
Sweet Home,2005,Thaine Archbutt,9.56,Horror
McLibel,1995,Batholomew Birchett,0.5,Documentary
"St. Valentine""s Day Massacre. The",2002,Ive McGillivrie,3.6,Crime|Drama
Call of the Wild. The,2011,Rosa Lasslett,1.11,Action|Adventure|Drama|Romance|Western
Germinal,2005,Farah Harlick,4.26,Drama|Romance
9 1/2 Weeks (Nine 1/2 Weeks),1961,Myrilla Blomfield,6.6,Drama|Romance
The Butterfly Effect 2,2010,Ronald Rings,9.46,Adventure|Drama|Romance|Sci-Fi|Thriller
Japanese Story,1986,Luther Oldacres,0.97,Drama
A Walk in the Woods,2005,Karly Scholcroft,6.94,Adventure|Comedy|Drama
Coldblooded,2009,Aretha Vales,0.02,Comedy
Saturday Night and Sunday Morning,2012,Briana Blazdell,0.11,Drama
"Max Keeble""s Big Move",1995,Letisha Merioth,0.86,Children|Comedy
Bat*21,1994,Granger Gheeraert,5.25,Drama|War
Me and you (io e te),1999,Tremaine Epinay,0.23,Drama
Girls on the Road (a.k.a. Hot Summer Week),1993,Yardley Bawdon,0.08,Comedy|Drama|Thriller
National Gallery,2004,Sophronia Portwain,7.79,Documentary
Switchblade Sisters,1998,Gianina Wormald,0.95,Crime
Tout ce qui brille,2008,Tanner Ridgeway,8.28,Comedy|Drama
Haunting in Connecticut. The,2011,Zachariah Toombs,2.94,Horror|Thriller
Good Advice,2005,Kali Coller,5.36,Comedy|Romance
"My Night At Maud""s (Ma Nuit Chez Maud)",1997,Farrel Antoniewski,1.72,Comedy|Drama|Romance
Jury Duty,2013,Sayers Fadian,5.02,Comedy
Stray Cat Rock: Delinquent Girl Boss (Nora-neko rokku: Onna banchô),2000,Robinet Groundwater,0.65,Action|Crime
Tokyo Olympiad,1999,Johny Scarsbrook,6.08,Documentary
Champ. The,2000,Kerianne Stapley,9.71,Drama
Tom Sawyer,1998,Tiebout Trenouth,7.26,Adventure
Everything Will Be Fine,1991,Bunnie Graber,9.61,Drama|Thriller
Good Morning. Miss Dove,2004,Guy Brabin,7.47,Drama
Never Die Alone,2011,Jilli Bradane,4.72,Crime|Drama|Thriller
American Gun,2009,Jo Mill,5.28,Drama
Union: The Business Behind Getting High. The,2009,Hyman Tortoishell,6.04,Comedy|Documentary
Black Dahlia. The,2000,Neila Eskell,5.58,Crime|Drama|Mystery|Thriller
"You""re Not You",2006,Dorotea Hemstead,0.17,Drama
Rage in Heaven,2006,Jerrine Goss,4.21,Drama|Thriller
"Surf""s Up",2011,Rolph Benion,0.95,Animation|Children|Comedy
Tall Man. The,1998,Daveta Hinkens,2.48,Crime|Drama|Mystery
Music and Lyrics,1981,Valentin Beechcraft,0.03,Comedy|Romance
Ballast,1992,Kally Aspall,5.62,Drama
Unknown Known. The,1996,Kamila Phythien,7.82,Documentary
Year of the Comet,2008,Jobyna Marshallsay,9.86,Action|Adventure|Comedy|Romance
After the Rehearsal (Efter repetitionen),1999,Justino Croke,1.73,Drama
House. The (A Casa),1996,Melisse Leaney,3.43,Drama
Endless Love,2011,Rhetta Dahler,4.5,Drama|Romance
Soldier Blue,2003,Margery Piell,9.18,Western
Abbott and Costello Meet the Invisible Man,1991,Ruby Dumpleton,3.43,Comedy|Sci-Fi
"Mike""s New Car",1986,Gaylor MacMeeking,8.23,Animation|Comedy
Wildcat. The (Die Bergkatze),1980,Cory Castri,0.53,Comedy|Drama|Romance
End of the Affair. The,1995,Mervin Dennerly,3.25,Drama
"Comedy of Innocence (Comédie de l""innocence)",2003,Charmion Bavester,9.49,Drama|Thriller
Bodies. Rest & Motion,1997,Ogdan Delve,8.4,Drama|Romance
Milwaukee. Minnesota,2003,Terrell Coare,3.8,Drama
Mass Effect: Paragon Lost,2002,Abbe Russe,0.85,Action|Animation|Sci-Fi
Emo Philips Live,1995,Izzy Mulliner,1.91,Comedy
Time Regained (Temps retrouvé. Le),2006,Mada Kislingbury,5.82,Drama
Wildcats,1986,Ludovico Muris,2.4,Comedy
Elles,1999,Pieter Shirtcliffe,1.3,Drama
The great match,1989,Iseabal Sang,0.11,Comedy
Story of Mankind. The,1992,Dorthy Gudgeon,0.98,Drama|Fantasy
Atomic Submarine. The,2002,Jeth Shyres,2.58,Sci-Fi|Thriller
Drunken Master (Jui kuen),2006,Florri Broadley,0.35,Action|Comedy
Rock School,2011,Wald Wisker,3.83,Documentary
Wassup Rockers,1995,Joseph Wraight,4.73,Comedy|Drama
Day of the Dead,2009,Orlando Ballister,9.35,Horror|Sci-Fi|Thriller
Come Back to Me,2010,Heath Onge,2.48,Horror
Grandfather. The (Abuelo. El),1994,Roxi Arcase,2.11,Drama
Man You Had in Mind. The,1990,Rossy Davisson,8.24,Documentary
Fiancee. The (Parineeta),2007,Shirley Jaskiewicz,1.74,Drama
American Gun,2011,Worth Ockland,9.38,Drama
Pursuit of the Graf Spee (Battle of the River Plate. The),2009,Aidan Duny,5.75,Action|Adventure|Drama|War
Lost in Siberia (Ausgerechnet Sibirien),2009,Daryl Crowthe,3.43,Comedy|Drama
Touching the Void,2001,Munroe Sollon,7.93,Adventure|Documentary
Sorority Babes in the Slimeball Bowl-O-Rama,1987,Irvin Cabena,0.58,Comedy|Horror
Rocking Horse Winner. The,1998,Cory Mates,8.04,Drama|Horror
Vow. The,1999,Rooney Daughtrey,0.99,Drama|Romance
Rent-a-Kid,1993,Liana Walhedd,8.18,Comedy
Last Run. The,2007,Mattias Bouette,6.99,Comedy|Drama
Unknown Pleasures (Ren xiao yao),2011,Irene Grabert,2.79,Comedy|Drama
Chaos (Kaosu),1998,Ingelbert Hansod,2.1,Crime|Mystery|Thriller
Man of the House,2009,Egbert Helsdon,7.04,Action|Comedy
White Night (Hvid nat),2003,Lianna MacGinley,9.83,Drama
Score: A Hockey Musical,1987,Brenn Broschke,5.54,Comedy|Musical
"Cry ""Havoc""",2006,Farrel Broke,0.61,Drama|War
The Legend of Sarila,1982,Brittany Arbuckle,6.23,Adventure|Animation|Children
Hideous Sun Demon. The,2004,Neile Gregan,0.4,Horror|Sci-Fi
Next of Kin,1996,Cad Eveleigh,3.28,Comedy|Drama
Death Wish,1989,Beulah Farlamb,2.31,Action|Crime|Drama
My Dear Secretary,2008,Amalie Mott,7.59,Comedy|Romance
Skenbart: En film om tåg,2003,Scott Lyenyng,7.04,Comedy
25th Hour,2005,Cletus Iorillo,7.68,Crime|Drama
Trapped,2000,Worden Yelding,4.18,Action|Thriller
Lotta på Bråkmakargatan,1995,Kevin Crenshaw,9.86,Children
Rivers and Tides,2011,Lanita Shenley,6.73,Documentary
Adventures of Food Boy. The (aka High School Superhero),1998,Filia Screach,0.4,Comedy
New York Stories,2011,Hogan Feldberger,5.82,Comedy|Drama
Allotment Wives,2000,Carly Kingsley,10.0,Crime|Drama|Film-Noir
Klip (Clip),2003,Izzy Stratford,7.55,Drama|Romance
Submerged,1987,Cindy Spain-Gower,0.95,Action
Terrace. The (Terrazza. La),2005,Glori Scannell,4.83,Drama
Headless Body in Topless Bar,2003,Lisette Pemble,9.53,Comedy|Drama|Thriller
Paid in Full,1998,Cecil Danaher,8.9,Action|Drama
Kolmistaan,2006,Viola Eliet,4.4,Drama|Romance
Sabah,2002,Berta Adshad,2.85,Comedy|Drama|Romance
Gold Diggers of 1937,2007,Andras McGown,0.29,Comedy|Musical|Romance
"Maria. ihm schmeckt""s nicht! (Maria. He Doesn""t Like It)",2005,Gerty Timewell,1.09,Comedy
Happiness,2003,Hercule Sommerland,0.35,Documentary
Time Machine. The,1998,Lanni Wooffitt,6.56,Action|Adventure|Sci-Fi
Dancers,2005,Madlin Handlin,2.53,(no genres listed)
Kind Lady,2010,Gavin Korneichik,2.25,Drama|Thriller
Informant!. The,2012,Carmen MacGee,2.31,Comedy|Crime|Drama|Thriller
It Came from Outer Space,1997,Talia Scoates,7.17,Sci-Fi
Destiny Turns on the Radio,1993,Zeb Blaise,5.83,Comedy
Joy of Sex,1998,Charmine Stonall,3.22,Comedy|Romance
To Be Twenty,2001,Bethany Sevitt,5.53,Comedy|Drama|Horror
"Night Train Murders (Last Stop on the Night Train) (Ultimo treno della notte. L"")",2010,Kath Preston,5.48,Horror|Thriller
100 Girls,1997,Silvana Buyers,8.58,Comedy|Romance
Children of Huang Shi. The,2010,Darsey Winnister,9.76,Drama|War
Haunted Mansion. The,1993,Rolph Gannan,9.83,Children|Comedy|Fantasy|Horror
Pointe-Courte. La,2008,Druci Strasse,2.61,Drama
Nazis at the Center of the Earth,2007,Sunny Parvin,0.12,Action|Adventure|Horror|Thriller
Two Crimes (Dos crímenes),2000,Aimee Hungerford,5.26,Comedy|Crime|Drama
Japanese Story,1993,Dante Espinay,9.1,Drama
Lake House. The,1974,Jeffry Elliker,5.94,Drama|Fantasy|Romance
Pudana Last of the Line (Sukunsa viimeinen),2009,Benedikt Itzig,9.92,Drama
In Your Dreams (Dans tes rêves),2007,Gweneth Misk,3.0,Drama
Man Who Knew Too Much. The,2005,Jillene Marritt,9.55,Adventure|Drama|Mystery|Thriller
Poison,1998,Nobe Meekins,3.06,Comedy
Marmaduke,1991,Harrietta Cheston,3.76,Comedy
Celebration. The (Festen),2009,Merla Rulf,4.69,Drama
Serving Sara,2010,Mady Lie,3.96,Comedy|Romance
Night of the Demons,2009,Rockey Schwandner,9.79,Horror
Master of the Flying Guillotine (Du bi quan wang da po xue di zi),2007,My Willan,9.95,Action
Heartbeats (Kohtaamisia),2011,Olvan Conlaund,7.53,Comedy|Drama
External Affairs,2010,Justinian Everington,9.23,Drama
"Tough Guys Don""t Dance",1998,Desiri Letham,2.92,Drama
Mindscape of Alan Moore. The,2010,Eran Wimpenny,6.47,Documentary
Straw Dogs,1989,Janeta Harwin,0.75,Thriller
Walk of Shame,2004,Gwenneth Yesinin,0.31,Comedy
Who Killed Nancy?,1991,Lorrin Aylin,9.55,Documentary
2001 Maniacs,1991,Thurstan Seekings,3.43,Comedy|Horror
Army of One (Joshua Tree),1997,Care Pladen,4.08,Action|Adventure|Crime|Drama|Mystery|Thriller
Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô),2010,Marleen Berfoot,4.02,Action|Drama|Fantasy
"Demons 2 (Dèmoni 2... l""incubo ritorna)",2007,Padraic Seviour,5.54,Horror
Heidi Fleiss: Hollywood Madam,1993,Osmond Boak,4.41,Documentary
Pump Up the Volume,2004,Ellerey Lemmon,4.23,Comedy|Drama
Outrage (Autoreiji),1990,Paulie Harbert,2.66,Crime|Drama
Man Of The Moment,2000,Dannie Padmore,3.74,Comedy
Just Looking,1994,Kaspar Brushfield,4.97,Comedy
Oliver & Company,1989,Roanna Dudderidge,1.28,Adventure|Animation|Children|Comedy|Musical
The Time of Their Lives,2013,Barbee Cranham,2.4,Comedy|Fantasy|Romance|Thriller
Maîtresse (Mistress),2004,Storm Valenti,4.77,Drama|Romance
Snakes and Earrings (Hebi ni piasu),1993,Clemens Lukianovich,4.46,Drama|Thriller
Play it to the Bone,2009,Husain Rubenov,0.88,Comedy|Drama
Happiness (Schastye),1996,Obadias Hibling,1.02,Comedy|Drama
Vermont Is For Lovers,2009,Griffith Grodden,5.02,Comedy|Documentary|Romance
Everything Is Illuminated,1995,Rhianna Shivell,8.75,Comedy|Drama
Mudhoney,2012,Sanderson Alexsandrovich,8.26,Drama
The Land Before Time IV: Journey Through the Mists,1999,Nickie Ferrettini,7.6,Adventure|Animation|Children
Lust for Gold,1996,Gloria Wettern,4.24,Romance|Western
Beautician and the Beast. The,1999,Andrej Rollett,4.36,Comedy|Romance
America the Beautiful ,1987,Elyssa Kubista,4.0,Documentary
Nutty Professor II: The Klumps,2012,Abra Hofler,7.03,Comedy
She No Longer Talks. She Shoots,1992,Berkeley Vannucci,1.86,Comedy
Pretty Sweet,2011,Armand Gohier,7.84,Documentary
"Star Wars Uncut: Director""s Cut",1966,Ringo Beckinsale,3.82,Action|Animation|Comedy|Sci-Fi|Western
Vice Versa,1996,Lora Duham,1.83,Comedy
"Noah""s Ark",1991,Adeline Geck,7.76,Adventure|Drama|Romance
Fiendish Plot of Dr. Fu Manchu. The,2005,Dewitt Athey,6.5,Comedy
Begone Dull Care,1996,Romola Howsley,0.59,Animation
"Disney Princess Collection: Jasmine""s Enchanted Tales: Jasmine""s Wish",2009,Maura Yurkevich,7.44,Animation
Kick-Ass 2,2012,Lynnell Sail,7.93,Action|Comedy|Crime
Goyokin,1992,Jolyn Sofe,9.3,Action|Drama
Hipnos,2006,Francisca Wignall,4.06,Horror|Thriller
Summer of the Monkeys,2009,Rafael MacCambridge,5.16,Children|Drama
Good German. The,2012,Bruce Flanagan,4.94,Drama|Mystery|Thriller
Haywire,2001,Cicily Reckhouse,4.26,Action|Thriller
Jezebel,2005,Layton Goodson,6.96,Drama
Broken City,1965,Mathe Rillett,0.94,Crime|Drama|Thriller
Blue Week (Sininen viikko),2007,Menard Meaking,3.39,Drama|Romance
Brothers (Veljekset),2012,Janek Wickmann,0.94,Drama
Psychopath. The,2007,Judah Wolstenholme,3.92,Horror|Mystery
